id,name,latitude,longitude,source
6479,450m,-14.95758077792721,-65.50091865641991,amazon_geoglyphs
6480,452m,-14.7805366076906,-65.50303522849737,amazon_geoglyphs
6481,453m,-14.76036195012187,-65.45528083834711,amazon_geoglyphs
6482,453m,-14.71229692886234,-65.32205275110243,amazon_geoglyphs
6483,453m,-14.44302675259449,-65.52621208636157,amazon_geoglyphs
6484,453m,-14.39290410754076,-65.48986669618593,amazon_geoglyphs
6485,454m,-14.80641077247366,-65.57025685540327,amazon_geoglyphs
6486,454m,-14.97924296223183,-65.43311852079643,amazon_geoglyphs
6487,454m,-14.43050792201099,-65.46039343342403,amazon_geoglyphs
6488,455nm,-14.28522471422886,-65.43823806882546,amazon_geoglyphs
6489,456m,-14.95582337362402,-65.36424857351932,amazon_geoglyphs
6490,4578m,-14.49345638507787,-65.5225437871934,amazon_geoglyphs
6491,457m,-14.74357872914163,-65.57664184684792,amazon_geoglyphs
6492,458m,-14.98588095887251,-65.39781959902243,amazon_geoglyphs
6493,459m,-14.88967393635641,-65.2604827743938,amazon_geoglyphs
6494,459m,-14.91850130124338,-65.26109521601329,amazon_geoglyphs
6495,459m,-14.23590309237533,-65.50557828228388,amazon_geoglyphs
6496,459m,-14.52366458727799,-65.64966819957277,amazon_geoglyphs
6497,461m,-14.26740293209331,-65.46213774623473,amazon_geoglyphs
6498,461m,-14.69416840744926,-65.54816604152059,amazon_geoglyphs
6499,463m,-14.85336643894382,-65.64511262273801,amazon_geoglyphs
6500,464m,-14.65718578493826,-65.63958416627997,amazon_geoglyphs
6501,466m,-14.74012474538308,-65.29074819521637,amazon_geoglyphs
6502,466m,-14.93886972204483,-65.46113306005395,amazon_geoglyphs
6503,466m,-14.94028983808165,-65.47565778228271,amazon_geoglyphs
6504,467m,-14.86348535383367,-65.29155055278946,amazon_geoglyphs
6505,468m,-14.43240130106198,-65.42134430144075,amazon_geoglyphs
6506,469m,-14.71010860803887,-65.51738841136208,amazon_geoglyphs
6507,471m,-14.62143471581038,-65.64568968324204,amazon_geoglyphs
6508,472m,-14.86337741682666,-65.27960608979923,amazon_geoglyphs
6509,473m,-14.85997809121337,-65.29476217183468,amazon_geoglyphs
6510,473m,-14.75279976284633,-65.51019886300809,amazon_geoglyphs
6511,474m,-14.22557024750655,-65.41995713631862,amazon_geoglyphs
6512,474m,-14.34330093219182,-65.54221037903963,amazon_geoglyphs
6513,474m,-14.93323379875172,-65.63604645544544,amazon_geoglyphs
6514,474m,-14.86054213307801,-65.56255671737921,amazon_geoglyphs
6515,474m,-14.90440032520665,-65.66962840059595,amazon_geoglyphs
6516,475m,-14.86455254433472,-65.2602789117216,amazon_geoglyphs
6517,475m,-14.76563893986117,-65.39759916399825,amazon_geoglyphs
6518,476m,-14.7325303639488,-65.6214764479082,amazon_geoglyphs
6519,478m,-14.72341438781191,-65.52604736380528,amazon_geoglyphs
6520,478m,-14.78365745358711,-65.65591870064956,amazon_geoglyphs
6521,480m,-14.8302661196893,-65.39429833332895,amazon_geoglyphs
6522,481m,-14.79416322411692,-65.33395999985984,amazon_geoglyphs
6523,481m,-14.92664234133236,-65.4451540858721,amazon_geoglyphs
6524,482m,-14.74047997397282,-65.35268175066811,amazon_geoglyphs
6525,483m,-14.75907748259901,-65.27682347021585,amazon_geoglyphs
6526,483m,-14.81803881440512,-65.56110143643602,amazon_geoglyphs
6527,483m,-14.72950016685449,-65.51448489738253,amazon_geoglyphs
6528,484m,-14.79982527155211,-65.28309317492186,amazon_geoglyphs
6529,487m,-14.79551644283932,-65.56651913480898,amazon_geoglyphs
6530,487m,-14.76428807085071,-65.56319480888097,amazon_geoglyphs
6531,490m,-14.86425168081159,-65.2788294416335,amazon_geoglyphs
6532,490m,-14.72191708129278,-65.3440570149909,amazon_geoglyphs
6533,490m,-14.47443515599118,-65.50218913407372,amazon_geoglyphs
6534,493m,-14.5467722955042,-65.57424086996045,amazon_geoglyphs
6535,493m,-14.6245736391484,-66.05267521906933,amazon_geoglyphs
6536,494m,-14.75397039661781,-65.37784543074315,amazon_geoglyphs
6537,496m,-14.70960655864979,-65.32778299431628,amazon_geoglyphs
6538,497m,-14.24457140850067,-65.44033411965556,amazon_geoglyphs
6539,498m,-14.75130485558367,-65.54602119406721,amazon_geoglyphs
6540,5005m,-14.29085257754737,-65.3924271897272,amazon_geoglyphs
6541,500m,-14.7127077478744,-65.57523205507559,amazon_geoglyphs
6542,500m,-14.59986096908023,-65.5785889428464,amazon_geoglyphs
6543,501m,-14.91975680082314,-65.38068262903765,amazon_geoglyphs
6544,501m,-14.86126662556026,-65.47256230238817,amazon_geoglyphs
6545,502m,-14.90878846956753,-65.57720517243716,amazon_geoglyphs
6546,502m,-14.75158719602492,-65.53547387936443,amazon_geoglyphs
6547,503m,-14.565211443225,-65.65029497684972,amazon_geoglyphs
6548,504m,-14.21287997599965,-65.46377265009208,amazon_geoglyphs
6549,505m,-14.87287235643408,-65.57533921236858,amazon_geoglyphs
6550,507m,-14.89104533820776,-65.58834382148962,amazon_geoglyphs
6551,508m,-14.40094410308737,-65.50688676855401,amazon_geoglyphs
6552,508m,-14.48149696287645,-65.49994019133645,amazon_geoglyphs
6553,508m,-14.83486183563898,-65.6350602142916,amazon_geoglyphs
6554,509m,-14.72560615819147,-65.40145340212786,amazon_geoglyphs
6555,509m,-14.38772789917198,-65.50628866112021,amazon_geoglyphs
6556,510m,-14.79059216504752,-65.48271577522229,amazon_geoglyphs
6557,514m,-14.66442475834211,-65.72835108000262,amazon_geoglyphs
6558,515m,-14.64582459268076,-65.72259484388894,amazon_geoglyphs
6559,521m,-14.22945780359438,-65.43861861556474,amazon_geoglyphs
6560,522m,-14.44023990252592,-65.48825585176606,amazon_geoglyphs
6561,522m,-14.85808437699623,-65.56405359154981,amazon_geoglyphs
6562,524m,-14.32796196915726,-65.46187211517088,amazon_geoglyphs
6563,527m,-14.24778445319282,-65.42971299045924,amazon_geoglyphs
6564,527m,-14.77946848073996,-65.537182697724,amazon_geoglyphs
6565,528m,-14.77861283321387,-65.56737555921383,amazon_geoglyphs
6566,531m,-14.94629144420477,-65.48002931925316,amazon_geoglyphs
6567,532m,-14.56107531663504,-65.60502791466338,amazon_geoglyphs
6568,533m,-14.31400085129652,-65.73989714267086,amazon_geoglyphs
6569,534m,-14.76276939054143,-65.24142400055514,amazon_geoglyphs
6570,534m,-14.83506325583141,-65.09178682396998,amazon_geoglyphs
6571,534m,-14.90451195237447,-65.6697612142835,amazon_geoglyphs
6572,535m,-14.21386183509485,-65.3966107863093,amazon_geoglyphs
6573,536m,-14.99973326819182,-65.40065811498383,amazon_geoglyphs
6574,536m,-14.3122204774635,-65.45780696865164,amazon_geoglyphs
6575,536m,-14.2347871036293,-65.5055039974792,amazon_geoglyphs
6576,536m,-14.80206339683668,-65.56791423189226,amazon_geoglyphs
6577,539m,-14.77304915522941,-65.52924354547858,amazon_geoglyphs
6578,540m,-14.83225134902937,-65.55036390999739,amazon_geoglyphs
6579,540m,-14.82057471664959,-65.53244658797948,amazon_geoglyphs
6580,540m,-14.16793954871789,-65.39391449309888,amazon_geoglyphs
6581,543m,-14.74186188974631,-65.45857917663423,amazon_geoglyphs
6582,545m,-14.85923696422846,-65.56836443299757,amazon_geoglyphs
6583,545m,-14.88723004137955,-65.69299777567092,amazon_geoglyphs
6584,549m,-14.40925421757513,-65.50200678640674,amazon_geoglyphs
6585,550m,-14.78370703762166,-65.48800054305512,amazon_geoglyphs
6586,550m,-14.8103506497167,-65.32558412965003,amazon_geoglyphs
6587,551m,-14.86265333863464,-65.24704285517356,amazon_geoglyphs
6588,552m,-14.30036230069644,-65.43931576498983,amazon_geoglyphs
6589,552m,-14.4904588498851,-65.50614547035084,amazon_geoglyphs
6590,553m,-14.49818482070097,-66.11219571785156,amazon_geoglyphs
6591,555m,-14.24591274871173,-65.42151505812137,amazon_geoglyphs
6592,556m,-14.73034558146952,-65.32253929545068,amazon_geoglyphs
6593,561m,-14.82255377073908,-65.462270313881,amazon_geoglyphs
6594,562m,-14.49597828504317,-65.21608241451342,amazon_geoglyphs
6595,562m,-14.37816927469122,-65.48782111544807,amazon_geoglyphs
6596,562m,-14.32479283991713,-65.47674684002142,amazon_geoglyphs
6597,562m,-14.86811504136382,-65.58626080908294,amazon_geoglyphs
6598,562m,-14.34371194601496,-65.45299878635593,amazon_geoglyphs
6599,563m,-14.59729377033598,-65.49677674214446,amazon_geoglyphs
6600,564m,-14.44340312949843,-65.30656085335508,amazon_geoglyphs
6601,565m,-14.78396984568765,-65.54179234805784,amazon_geoglyphs
6602,566m,-14.50031726503295,-65.21249078927423,amazon_geoglyphs
6603,567m,-14.43512630324634,-65.48856006593424,amazon_geoglyphs
6604,568m,-14.91945586336639,-65.36479776880876,amazon_geoglyphs
6605,572m,-14.42528657904118,-65.38483777684621,amazon_geoglyphs
6606,572m,-14.85335366904387,-65.56226856187385,amazon_geoglyphs
6607,573m,-14.38181040589814,-65.37411546662253,amazon_geoglyphs
6608,577m,-14.75378790768746,-65.48776997220783,amazon_geoglyphs
6609,577m,-14.72759717022261,-65.42784596508348,amazon_geoglyphs
6610,577m,-14.88945313110008,-65.583571815146,amazon_geoglyphs
6611,578m,-14.84909144372924,-65.2394551815022,amazon_geoglyphs
6612,581m,-14.78369143043309,-65.33472752229764,amazon_geoglyphs
6613,582m,-14.34814102366152,-65.48582728723906,amazon_geoglyphs
6614,582m,-14.93246261169123,-65.6599093501208,amazon_geoglyphs
6615,582m,-14.73280161275951,-65.72266946666963,amazon_geoglyphs
6616,585m,-14.51479003372969,-65.25413059649098,amazon_geoglyphs
6617,585m,-14.7955311627872,-65.4873794167053,amazon_geoglyphs
6618,586m,-14.81986147269113,-65.5978995251902,amazon_geoglyphs
6619,589,-14.59106232802358,-65.75337927633123,amazon_geoglyphs
6620,596m,-14.43635418918065,-65.50196609107444,amazon_geoglyphs
6621,597m,-14.84586759426576,-65.47442044821929,amazon_geoglyphs
6622,598m,-14.72399941094379,-65.59961515931528,amazon_geoglyphs
6623,599m,-14.47192265703244,-65.55222776935928,amazon_geoglyphs
6624,600m,-14.80827565998157,-65.43897808954756,amazon_geoglyphs
6625,600m,-14.21507938871909,-65.4671988584354,amazon_geoglyphs
6626,601m,-14.7585403368893,-65.44823314422116,amazon_geoglyphs
6627,602m,-14.60072332430182,-65.79496317553782,amazon_geoglyphs
6628,603m,-14.93720620117346,-65.65670720993128,amazon_geoglyphs
6629,604m,-14.52132674937709,-65.20211531396704,amazon_geoglyphs
6630,604m,-14.2204170343717,-65.43440738098754,amazon_geoglyphs
6631,604m,-14.80920735970673,-65.53496245579899,amazon_geoglyphs
6632,605m,-14.85890118240081,-65.44533204787294,amazon_geoglyphs
6633,605m,-14.38604747917359,-65.49947996044533,amazon_geoglyphs
6634,608m,-14.9030841645452,-65.61467095368583,amazon_geoglyphs
6635,609m,-14.902112976447,-65.6933719313824,amazon_geoglyphs
6636,611m,-14.76532652653275,-65.63904001446045,amazon_geoglyphs
6637,613m,-14.93502050625468,-65.2938981296567,amazon_geoglyphs
6638,616m,-14.73020448337196,-65.50617817897154,amazon_geoglyphs
6639,616m,-14.82238569932836,-65.39826619398615,amazon_geoglyphs
6640,618m,-14.82352976724387,-65.42048466882612,amazon_geoglyphs
6641,620m,-14.46726012803431,-65.55710562936511,amazon_geoglyphs
6642,620m,-14.87913427450845,-65.5853339615835,amazon_geoglyphs
6643,620m,-14.73140265366876,-65.62082146942656,amazon_geoglyphs
6644,621m,-14.71532984405998,-65.51537998592939,amazon_geoglyphs
6645,622m,-14.39249500694469,-65.49492420443629,amazon_geoglyphs
6646,622m,-14.74192564094519,-65.53961010059915,amazon_geoglyphs
6647,625m,-14.7130335788446,-65.32153290794162,amazon_geoglyphs
6648,625m,-14.72436386444368,-65.61259976134937,amazon_geoglyphs
6649,625m,-14.71965528629809,-65.74875570182232,amazon_geoglyphs
6650,628m,-14.53850540827895,-65.56965238840253,amazon_geoglyphs
6651,630m,-14.77622892036466,-65.22532985600206,amazon_geoglyphs
6652,632m,-14.48662718719193,-65.51463522293872,amazon_geoglyphs
6653,633m,-14.89782604626134,-65.27818280796353,amazon_geoglyphs
6654,634m,-14.41621885784886,-65.4891337288706,amazon_geoglyphs
6655,635m,-14.34402611126019,-65.46547656638081,amazon_geoglyphs
6656,636m,-14.39791124823055,-65.50002144997678,amazon_geoglyphs
6657,638m,-14.71932578078042,-65.48814408668473,amazon_geoglyphs
6658,638m,-14.21814750176218,-65.4188267696363,amazon_geoglyphs
6659,640m,-14.52343768231546,-65.2958800493808,amazon_geoglyphs
6660,641m,-14.83860824539848,-65.65218269713752,amazon_geoglyphs
6661,641m,-14.84766779297748,-65.48365061408931,amazon_geoglyphs
6662,641m,-14.34134212036709,-65.47548652837203,amazon_geoglyphs
6663,643m,-14.24531560214807,-65.3547199256737,amazon_geoglyphs
6664,643m,-14.24434206245218,-65.43327117749328,amazon_geoglyphs
6665,644m,-14.79673038733933,-65.32034945495148,amazon_geoglyphs
6666,645m,-14.50474538519062,-65.53528396538854,amazon_geoglyphs
6667,645m,-14.7406787999761,-65.57763169199242,amazon_geoglyphs
6668,648m,-14.78450750608467,-65.39498401402629,amazon_geoglyphs
6669,650m,-14.74401741786636,-65.34155455601389,amazon_geoglyphs
6670,650m,-14.89170223289236,-65.58852972844137,amazon_geoglyphs
6671,650m,-14.87509563678191,-65.58050643390146,amazon_geoglyphs
6672,651m,-14.86090904263275,-65.26455029800678,amazon_geoglyphs
6673,652m,-14.67236280704138,-65.74816093109796,amazon_geoglyphs
6674,654m,-14.59558586079948,-65.51190510962452,amazon_geoglyphs
6675,658m,-14.39656310126835,-65.56780288672401,amazon_geoglyphs
6676,660m,-14.85662695476148,-65.56864448457087,amazon_geoglyphs
6677,661m,-14.26661706308558,-65.43353534177398,amazon_geoglyphs
6678,662m,-14.93720077146143,-65.6497736809736,amazon_geoglyphs
6679,666m,-14.23854615450523,-65.43177685503088,amazon_geoglyphs
6680,667m,-14.8875404173334,-65.59040055770376,amazon_geoglyphs
6681,6689m,-14.76818915209759,-65.10935240642142,amazon_geoglyphs
6682,669m,-14.88920195579357,-65.59488473304307,amazon_geoglyphs
6683,669m,-14.88267429866326,-65.68721416827393,amazon_geoglyphs
6684,669m,-14.60153948014071,-65.65671134528245,amazon_geoglyphs
6685,669m,-14.49164169733138,-65.66046268009978,amazon_geoglyphs
6686,670m,-14.55173077793078,-65.60426595617028,amazon_geoglyphs
6687,670m,-14.86759375961319,-65.57420610341212,amazon_geoglyphs
6688,672m,-14.87207458033492,-65.2935611972579,amazon_geoglyphs
6689,673m,-14.67941058108096,-65.29081236624104,amazon_geoglyphs
6690,677m,-14.80415542120202,-65.43265858237228,amazon_geoglyphs
6691,677m,-14.39189240151562,-65.36580181253217,amazon_geoglyphs
6692,679m,-14.92961316538748,-65.69335769536124,amazon_geoglyphs
6693,680m,-14.3296233474368,-65.48081362041509,amazon_geoglyphs
6694,680m,-14.72333576164341,-65.50891167413421,amazon_geoglyphs
6695,682m,-14.81397087673343,-65.3991702349594,amazon_geoglyphs
6696,682m,-14.83658673612536,-65.33162756722159,amazon_geoglyphs
6697,683m,-14.23847297557619,-65.44243904657458,amazon_geoglyphs
6698,684m,-14.21901832767097,-65.4341785264368,amazon_geoglyphs
6699,684m,-14.81153482104445,-65.57740849145429,amazon_geoglyphs
6700,686m,-14.55446670019892,-65.53537973540854,amazon_geoglyphs
6701,687m,-14.52199277608789,-65.63259252842488,amazon_geoglyphs
6702,692m,-14.73445277347904,-65.523606870469,amazon_geoglyphs
6703,692m,-14.70730345824496,-65.74343377003106,amazon_geoglyphs
6704,6937m,-14.41754378604358,-65.43623588709801,amazon_geoglyphs
6705,693m,-14.84828709810191,-65.56995698165721,amazon_geoglyphs
6706,695m,-14.79470307891644,-65.57887391542667,amazon_geoglyphs
6707,696m,-14.20116664045942,-65.39910347181664,amazon_geoglyphs
6708,696m,-14.64348207110802,-65.72552566917705,amazon_geoglyphs
6709,696m,-14.76404221895389,-65.56599053975931,amazon_geoglyphs
6710,697m 0.0°,-14.71097420429721,-65.51300728250422,amazon_geoglyphs
6711,708m,-14.82879410817805,-65.46084044098131,amazon_geoglyphs
6712,709m,-14.78343904424778,-65.63102823990044,amazon_geoglyphs
6713,713m,-14.72642472002697,-65.28500401497251,amazon_geoglyphs
6714,713m,-14.70416831626358,-65.33004971410453,amazon_geoglyphs
6715,713m,-14.92566761920368,-65.46102880637754,amazon_geoglyphs
6716,715m,-14.60233294279658,-65.76778486756642,amazon_geoglyphs
6717,723m,-14.4878685780525,-65.6194752232979,amazon_geoglyphs
6718,728m,-14.53755809445587,-65.60768964416279,amazon_geoglyphs
6719,729m,-14.73940801323934,-65.5785499347151,amazon_geoglyphs
6720,730m,-14.75918414952585,-65.28251698120432,amazon_geoglyphs
6721,730m,-14.71842814641836,-65.52743127790414,amazon_geoglyphs
6722,731m,-14.78337300740161,-65.63111807591247,amazon_geoglyphs
6723,733m,-14.69292278410468,-65.42183264180423,amazon_geoglyphs
6724,733m,-14.94376338211463,-65.67523490549632,amazon_geoglyphs
6725,736m,-14.55207369116615,-65.51626705755015,amazon_geoglyphs
6726,737m,-14.45212405813443,-65.50064322805719,amazon_geoglyphs
6727,739m,-15.01248213545207,-65.41882707160268,amazon_geoglyphs
6728,740m,-14.86661501871143,-65.57013571390242,amazon_geoglyphs
6729,742m,-14.38168064951764,-65.39639187449687,amazon_geoglyphs
6730,742m,-14.90787451932573,-65.60768499142512,amazon_geoglyphs
6731,742m,-14.72472973559261,-65.49644165875176,amazon_geoglyphs
6732,743m,-14.79485116596667,-65.57915742861381,amazon_geoglyphs
6733,743m,-14.55609742591064,-65.53010056195751,amazon_geoglyphs
6734,745m,-14.57975610784636,-65.64116624520926,amazon_geoglyphs
6735,745mn,-14.73452278385934,-65.51475066049922,amazon_geoglyphs
6736,750m,-14.29248868474931,-65.40082851398515,amazon_geoglyphs
6737,751m,-14.72474191658015,-65.48920177331972,amazon_geoglyphs
6738,753m,-14.48455737520938,-66.09257291313106,amazon_geoglyphs
6739,754m,-14.88924686187659,-65.61756994251365,amazon_geoglyphs
6740,756m,-14.33125591893404,-65.47659775818686,amazon_geoglyphs
6741,758m,-14.86746218182735,-65.5652131447724,amazon_geoglyphs
6742,758m,-14.59385399886921,-65.5841651380057,amazon_geoglyphs
6743,761m,-14.55639147273656,-65.52323646192171,amazon_geoglyphs
6744,762m,-14.32681888612043,-65.37424346171822,amazon_geoglyphs
6745,762m,-14.83216748567438,-65.58002316209841,amazon_geoglyphs
6746,764m,-14.74267398380234,-65.52403946143743,amazon_geoglyphs
6747,766m,-14.81651160554526,-65.29490246845765,amazon_geoglyphs
6748,767m,-14.82738733329018,-65.3994660060699,amazon_geoglyphs
6749,769m,-14.31497433249868,-65.43823847589047,amazon_geoglyphs
6750,774m,-14.82311968305589,-65.52904181759817,amazon_geoglyphs
6751,777m,-14.74914698256898,-65.392299035377,amazon_geoglyphs
6752,778m,-14.49715890140318,-65.52119930263758,amazon_geoglyphs
6753,779m,-14.55357472565898,-65.52094006793187,amazon_geoglyphs
6754,780m,-14.73886303065449,-65.51275207196664,amazon_geoglyphs
6755,781m,-14.7520869372054,-65.5140803578363,amazon_geoglyphs
6756,783m,-14.74397291419735,-65.55213756108591,amazon_geoglyphs
6757,784m,-14.52027182523304,-65.64976466936591,amazon_geoglyphs
6758,786m,-14.90041262605709,-65.26179589944283,amazon_geoglyphs
6759,787m,-14.94616374875901,-65.4725541933334,amazon_geoglyphs
6760,789m,-14.91315402478745,-65.37878467803803,amazon_geoglyphs
6761,78m,-14.30841256850153,-65.74065584260029,amazon_geoglyphs
6762,793m,-14.76837268992337,-65.5344695993633,amazon_geoglyphs
6763,794m,-14.94194339469099,-65.67182298107893,amazon_geoglyphs
6764,795,-14.29475499077856,-65.4377236808748,amazon_geoglyphs
6765,796m,-14.41358198748889,-65.39802319536223,amazon_geoglyphs
6766,802m,-14.54901057992499,-65.60192381870108,amazon_geoglyphs
6767,803m,-14.28713309037763,-65.455213121825,amazon_geoglyphs
6768,808m,-14.69154527830437,-65.46320139947849,amazon_geoglyphs
6769,810m,-14.70111511169516,-65.44618127182872,amazon_geoglyphs
6770,814m,-14.6976133525621,-65.2977653590306,amazon_geoglyphs
6771,818m,-14.24735140266153,-65.43354397428462,amazon_geoglyphs
6772,818m,-14.62018035014839,-65.49266515910494,amazon_geoglyphs
6773,820m,-14.72079061059794,-65.51469453170624,amazon_geoglyphs
6774,823m,-14.86849764606803,-65.27032493141314,amazon_geoglyphs
6775,824m,-14.77502594155321,-65.47655817723104,amazon_geoglyphs
6776,826m,-14.95239788819858,-65.64727352882795,amazon_geoglyphs
6777,828m,-14.91491139397779,-65.67243748383395,amazon_geoglyphs
6778,833m,-14.53942449853805,-65.589988649625,amazon_geoglyphs
6779,834m,-14.23980941188195,-65.37019718823888,amazon_geoglyphs
6780,845m,-14.87323701770926,-65.26310899022496,amazon_geoglyphs
6781,846m,-14.20740246911313,-65.59138609825665,amazon_geoglyphs
6782,847m,-14.89087218837661,-65.61135116374248,amazon_geoglyphs
6783,85m,-14.79286860330902,-65.34460538199933,amazon_geoglyphs
6784,862m,-14.79318375502628,-65.34243604940795,amazon_geoglyphs
6785,863m,-14.71051678145529,-65.2902117653079,amazon_geoglyphs
6786,866m,-14.94802073605961,-65.66451039890357,amazon_geoglyphs
6787,866m,-14.8079116824937,-65.54160195322997,amazon_geoglyphs
6788,870m,-14.9168098239333,-65.39621199366864,amazon_geoglyphs
6789,872m,-14.71411360688802,-65.52662839343019,amazon_geoglyphs
6790,873m,-14.92797626253501,-65.44131679490809,amazon_geoglyphs
6791,873m,-14.70068729349217,-65.41679503326768,amazon_geoglyphs
6792,877m,-14.86054008259344,-65.26814132787511,amazon_geoglyphs
6793,884m,-14.33562379945798,-65.43051589597745,amazon_geoglyphs
6794,887m,-14.70112764450908,-65.4250564497396,amazon_geoglyphs
6795,888m,-14.30753478688229,-65.45491546476562,amazon_geoglyphs
6796,891m,-14.90508045523839,-65.60731610917328,amazon_geoglyphs
6797,895m,-14.55023604428482,-65.53747189778838,amazon_geoglyphs
6798,900m,-14.5356973948193,-65.58165462551055,amazon_geoglyphs
6799,900m,-14.72903663822738,-65.72173350799378,amazon_geoglyphs
6800,901m,-14.30274769769956,-65.46902937378864,amazon_geoglyphs
6801,904m,-14.31689854624862,-65.44042268331141,amazon_geoglyphs
6802,905m,-14.55981778335287,-65.61528355448895,amazon_geoglyphs
6803,906m,-14.39491223610424,-65.38504665234765,amazon_geoglyphs
6804,907m,-14.58811629455374,-65.58067037743693,amazon_geoglyphs
6805,913m,-14.86424292274973,-65.29053090327264,amazon_geoglyphs
6806,916m,-14.81377051635894,-65.28599891997905,amazon_geoglyphs
6807,921m,-14.89543311484128,-65.59941775782987,amazon_geoglyphs
6808,924m,-14.70833812058755,-65.53857978206251,amazon_geoglyphs
6809,931m,-14.64755696799878,-65.72305079808773,amazon_geoglyphs
6810,935m,-14.21764115383832,-65.42754899689812,amazon_geoglyphs
6811,936m,-14.83041320426018,-65.41014087787602,amazon_geoglyphs
6812,937m,-14.7752517930379,-65.63024391060699,amazon_geoglyphs
6813,939,-14.82825577344381,-65.19450204522316,amazon_geoglyphs
6814,944m,-14.43613199643248,-65.5019905997734,amazon_geoglyphs
6815,946m,-14.83444309680164,-65.5488758149928,amazon_geoglyphs
6816,949m,-14.32845897184396,-65.42950163606687,amazon_geoglyphs
6817,949m,-14.80989339624501,-65.49585857196536,amazon_geoglyphs
6818,952m,-14.8246610908929,-65.46521857362849,amazon_geoglyphs
6819,953m,-14.34960885983615,-65.48776327726785,amazon_geoglyphs
6820,953m,-14.41854795689779,-65.50202203111166,amazon_geoglyphs
6821,954m,-14.56161708228737,-65.64032576406944,amazon_geoglyphs
6822,955m,-14.30362021901576,-65.47603503556333,amazon_geoglyphs
6823,956m,-14.22961020959829,-65.41526972326271,amazon_geoglyphs
6824,957m,-14.70752205952916,-65.29160905821874,amazon_geoglyphs
6825,958m,-14.39533574171858,-65.52831450063246,amazon_geoglyphs
6826,95m,-14.80655024286198,-65.57019032940154,amazon_geoglyphs
6827,962m,-14.73231409461227,-65.52122330265148,amazon_geoglyphs
6828,969m,-14.43882761772803,-66.06319628904552,amazon_geoglyphs
6829,96m,-14.74250524458404,-65.34619610626854,amazon_geoglyphs
6830,970m,-14.74829366690946,-65.38478330254695,amazon_geoglyphs
6831,974m,-14.72128952860788,-65.42468279897558,amazon_geoglyphs
6832,975m,-14.30529426601705,-65.46965602374961,amazon_geoglyphs
6833,979m,-14.71428036137809,-65.52805140252148,amazon_geoglyphs
6834,981m,-14.76576999356512,-65.55685902348716,amazon_geoglyphs
6835,986m,-14.80462836222294,-65.43521687342331,amazon_geoglyphs
6836,987m,-14.35428926875188,-66.00021064102961,amazon_geoglyphs
6837,992m,-14.78279302795979,-65.56485943240129,amazon_geoglyphs
6838,999m,-14.86335928867961,-65.24904356653914,amazon_geoglyphs
6839,999m,-14.93932440616731,-65.66367964117184,amazon_geoglyphs
6840,arc 187m,-14.8982936296751,-65.27573566536725,amazon_geoglyphs
6841,170,-14.75939374168295,-65.5293319019256,amazon_geoglyphs
6842,148,-14.23970412008718,-65.63915355581825,amazon_geoglyphs
6843,148,-14.1953590120773,-65.36690539509142,amazon_geoglyphs
6844,149,-14.38978672478593,-65.50668806678867,amazon_geoglyphs
6845,151,-14.35245086505236,-65.4649749751146,amazon_geoglyphs
6846,151,-14.24234123695793,-65.4360174382257,amazon_geoglyphs
6847,153,-14.7120042916717,-65.3865932139348,amazon_geoglyphs
6848,154,-14.74881282434132,-65.5337015274902,amazon_geoglyphs
6849,154,-14.7266554221678,-65.50930211334618,amazon_geoglyphs
6850,155,-14.94966135373904,-65.43751274845675,amazon_geoglyphs
6851,155,-14.71795216359626,-65.51452106523972,amazon_geoglyphs
6852,155,-14.76765048873338,-65.53895196221013,amazon_geoglyphs
6853,156,-14.75617822090641,-65.55770403650934,amazon_geoglyphs
6854,156,-14.59218399784588,-65.74965395921129,amazon_geoglyphs
6855,157,-14.91141013481311,-65.61011174064508,amazon_geoglyphs
6856,157,-14.81241163145641,-65.57735902971518,amazon_geoglyphs
6857,158,-14.39448666795547,-65.99714685184992,amazon_geoglyphs
6858,167,-14.24596915847108,-65.43301340982484,amazon_geoglyphs
6859,168,-14.75245444011397,-65.52425962895008,amazon_geoglyphs
6860,170,-14.77232102760993,-65.53870935505012,amazon_geoglyphs
6861,175,-14.81363475002503,-65.56598987527566,amazon_geoglyphs
6862,,-14.89758779870739,-65.277898068454,amazon_geoglyphs
6863,lluni,-13.35516500296124,-63.59444299855739,amazon_geoglyphs
6864,zanja,-13.63701199976665,-63.64919399938231,amazon_geoglyphs
6865,zanja,-13.60377666329967,-63.65124625429476,amazon_geoglyphs
6866,zanja,-13.62223175856869,-63.65538233910672,amazon_geoglyphs
6867,zanja,-13.60976430850698,-63.65217809417072,amazon_geoglyphs
6868,zanja,-13.78033299875292,-63.74739599903555,amazon_geoglyphs
6869,zanja,-13.77398399899129,-63.75406400035888,amazon_geoglyphs
6870,zanja,-13.624849,-63.649901,amazon_geoglyphs
6871,zanja,-13.79413899959415,-63.74467399978574,amazon_geoglyphs
6872,zanja,-13.640948000714,-63.64783699938857,amazon_geoglyphs
6873,zanja,-13.76436099934537,-63.42209699953133,amazon_geoglyphs
6874,zanja,-14.10383499340357,-63.45713899749651,amazon_geoglyphs
6875,zanja,-13.76846899947205,-63.38116100064823,amazon_geoglyphs
6876,zanja,-13.69652900008549,-63.43717899936585,amazon_geoglyphs
6877,zanja,-13.69497799934865,-63.43959899979145,amazon_geoglyphs
